Stationsidentifikationsnummer;Datum;Jahr;Monat;Tag;Qualitätsniveau der nachfolgenden Spalten (QN_3);Tagesmaximum Windspitze;Tagesmittel Windgeschwindigkeit;Qualitätsniveau der nachfolgenden Spalten (QN_4);tägliche Niederschlagshöhe;Niederschlagsform;tägliche Sonnenscheindauer;Tageswert Schneehöhe;Tagesmittel des Bedeckungsgrades;Tagesmittel des Dampfdruckes;Tagesmittel des Luftdrucks;Tagesmittel der Temperatur;Tagesmittel der Relativen Feuchte;Tagesmaximum der Lufttemperatur in 2m Höhe;Tagesminimum der Lufttemperatur in 2m Höhe;Minimum der Lufttemperatur am Erdboden in 5cm Höhe
1048;19340610;1934;06;10;-;-;-;1;0;nur Regen (in historischen Daten vor 1979);-;0;6;12,5;997,9;18,2;64;25,1;7,8;-
1048;19340611;1934;06;11;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;3;7,5;991,6;16,9;38;24;9,4;-
1048;19340612;1934;06;12;-;-;-;1;0;nur Regen (in historischen Daten vor 1979);-;0;5;9,3;995,6;15,2;54;22,1;7,8;-
1048;19340613;1934;06;13;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;1;7,5;997;18,4;36;25,1;3,6;-
1048;19340614;1934;06;14;-;-;-;1;0,9;nur Regen (in historischen Daten vor 1979);-;0;4;8,5;995,7;19,7;38;27;8,1;-
1048;19340615;1934;06;15;-;-;-;1;0,2;nur Regen (in historischen Daten vor 1979);-;0;5;10,4;1002,2;14,4;63;21,4;11,6;-
1048;19340616;1934;06;16;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;4;7,9;1006,3;16,4;44;22,4;2,9;-
1048;19340617;1934;06;17;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;3;8,1;1004,2;20,1;36;26,5;9,4;-
1048;19340618;1934;06;18;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;5;8,4;999,2;24;31;32,1;11,1;-
1048;19340619;1934;06;19;-;-;-;1;0,2;nur Regen (in historischen Daten vor 1979);-;0;5;11,5;991,6;24,2;40;30,6;14,7;-
1048;19340620;1934;06;20;-;-;-;1;4,7;nur Regen (in historischen Daten vor 1979);-;0;6;13,6;985,4;16,1;73;23,5;14,4;-
1048;19340621;1934;06;21;-;-;-;1;0,2;nur Regen (in historischen Daten vor 1979);-;0;6;10,1;994,2;14;63;17,9;11;-
1048;19340622;1934;06;22;-;-;-;1;0;nur Regen (in historischen Daten vor 1979);-;0;5;11,5;991,6;19,2;52;22,4;9,2;-
1048;19340623;1934;06;23;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;1;9,3;998,4;18,4;45;24,6;11,5;-
1048;19340624;1934;06;24;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;6;10,8;998,3;22,3;43;28,7;7,2;-
1048;19340625;1934;06;25;-;-;-;1;4,2;nur Regen (in historischen Daten vor 1979);-;0;6;15,1;995,6;22,6;57;30,2;18,2;-
1048;19340626;1934;06;26;-;-;-;1;34,5;nur Regen (in historischen Daten vor 1979);-;0;7;17,9;997,6;17,9;86;23,3;15,6;-
1048;19340627;1934;06;27;-;-;-;1;0;nur Regen (in historischen Daten vor 1979);-;0;7;15,7;998,1;18,3;76;21,7;14,2;-
1048;19340628;1934;06;28;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;6;15,3;993,9;20,2;69;26,4;13,3;-
1048;19340629;1934;06;29;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;4;14;992,7;22;56;29,2;14,4;-
1048;19340630;1934;06;30;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;4;12,3;994,7;23;46;30,8;12,7;-
1048;19340701;1934;07;01;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;5;12,9;997,5;19;61;23,9;12,8;-
1048;19340702;1934;07;02;-;-;-;1;0;nur Regen (in historischen Daten vor 1979);-;0;5;12,9;1001,6;17,3;66;23,6;10,4;-
1048;19340703;1934;07;03;-;-;-;1;0;nur Regen (in historischen Daten vor 1979);-;0;7;10,3;1000,1;15,7;57;18,7;13,5;-
1048;19340704;1934;07;04;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;6;10,5;999;14,6;65;19,3;10,7;-
1048;19340705;1934;07;05;-;-;-;1;0;nur Regen (in historischen Daten vor 1979);-;0;5;10,7;999,3;16,3;59;22,5;10,1;-
1048;19340706;1934;07;06;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;2;11,2;999,9;18,8;54;23,6;7,8;-
1048;19340707;1934;07;07;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;1;8,9;1001,4;20,7;38;27,8;10,6;-
1048;19340708;1934;07;08;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;4;10,4;1002,1;21,7;41;28,3;11,2;-
1048;19340709;1934;07;09;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;1;9,6;1000;19,7;43;26;14,2;-
1048;19340710;1934;07;10;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;2;12,4;997,8;21;53;27,7;12,8;-
1048;19340711;1934;07;11;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;5;10,8;993,6;20,6;46;27,3;11,5;-
1048;19340712;1934;07;12;-;-;-;1;0;nur Regen (in historischen Daten vor 1979);-;0;7;10,5;988,1;19,2;49;22,6;14,3;-
1048;19340713;1934;07;13;-;-;-;1;4,1;nur Regen (in historischen Daten vor 1979);-;0;7;14,9;988,5;17,5;73;22,6;12,9;-
1048;19340714;1934;07;14;-;-;-;1;0,1;nur Regen (in historischen Daten vor 1979);-;0;5;12,8;994;21,1;53;27,1;14;-
1048;19340715;1934;07;15;-;-;-;1;15,6;nur Regen (in historischen Daten vor 1979);-;0;6;15,1;996,6;20,7;64;28;12,5;-
1048;19340716;1934;07;16;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;5;15,6;1001,3;19,1;72;23,2;16,4;-
1048;19340717;1934;07;17;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;2;13,2;1002,3;21,4;56;26,9;13,5;-
1048;19340718;1934;07;18;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;2;12,1;996,8;22,1;48;29,5;12,4;-
1048;19340719;1934;07;19;-;-;-;1;0,4;nur Regen (in historischen Daten vor 1979);-;0;5;14,5;991,2;22,8;56;32;13;-
1048;19340720;1934;07;20;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;4;14,1;993,5;22,6;55;28;16,5;-
1048;19340721;1934;07;21;-;-;-;1;23,6;nur Regen (in historischen Daten vor 1979);-;0;6;15,5;991,1;22,6;60;32;13,5;-
1048;19340722;1934;07;22;-;-;-;1;0,9;nur Regen (in historischen Daten vor 1979);-;0;7;17,6;988,5;21,4;71;28;15,2;-
1048;19340723;1934;07;23;-;-;-;1;2,4;nur Regen (in historischen Daten vor 1979);-;0;7;17,1;988,2;20,2;73;24;16,7;-
1048;19340724;1934;07;24;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;5;16,3;994,4;18,6;77;23,6;16,1;-
1048;19340725;1934;07;25;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;6;13,5;996;18,8;64;23,3;10,1;-
1048;19340726;1934;07;26;-;-;-;1;11,8;nur Regen (in historischen Daten vor 1979);-;0;6;13,1;996,2;20,4;58;23,5;15;-
1048;19340727;1934;07;27;-;-;-;1;0;nur Regen (in historischen Daten vor 1979);-;0;5;13,2;992,1;15,7;72;21,8;13;-
1048;19340728;1934;07;28;-;-;-;1;1,3;nur Regen (in historischen Daten vor 1979);-;0;7;11,6;992,8;17,5;61;20,2;11,6;-
1048;19340729;1934;07;29;-;-;-;1;4,7;nur Regen (in historischen Daten vor 1979);-;0;7;13,5;993,4;17,4;70;20,9;14;-
1048;19340730;1934;07;30;-;-;-;1;2,6;nur Regen (in historischen Daten vor 1979);-;0;5;16,7;995,4;17,6;84;22,2;14,4;-
1048;19340731;1934;07;31;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;2;15,3;993,7;21,7;63;28,7;11,2;-
1048;19340801;1934;08;01;-;-;-;1;1,6;nur Regen (in historischen Daten vor 1979);-;0;7;17,5;994,9;19,5;77;23,6;14,1;-
1048;19340802;1934;08;02;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;5;15,3;991;21,4;64;26,6;15,9;-
1048;19340803;1934;08;03;-;-;-;1;12,5;nur Regen (in historischen Daten vor 1979);-;0;6;17,9;989;20;75;24,4;16,7;-
1048;19340804;1934;08;04;-;-;-;1;38,8;nur Regen (in historischen Daten vor 1979);-;0;7;16,3;986,2;16,5;85;18,4;15,4;-
1048;19340805;1934;08;05;-;-;-;1;5,8;nur Regen (in historischen Daten vor 1979);-;0;7;13,3;993,2;16;75;19,9;12,7;-
1048;19340806;1934;08;06;-;-;-;1;1,1;nur Regen (in historischen Daten vor 1979);-;0;7;13,5;995,3;15,7;75;19,5;13,2;-
1048;19340807;1934;08;07;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;4;14,8;993,5;18,1;73;23,5;14;-
1048;19340808;1934;08;08;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;1;12,8;995,5;20,2;58;25,6;11,3;-
1048;19340809;1934;08;09;-;-;-;1;0,3;nur Regen (in historischen Daten vor 1979);-;0;4;13,5;993,4;19,7;61;27,4;11,1;-
1048;19340810;1934;08;10;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;7;13,9;995,3;19,5;63;23,8;16,1;-
1048;19340811;1934;08;11;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;5;12,4;994,5;19,5;55;25,2;14,5;-
1048;19340812;1934;08;12;-;-;-;1;0;nur Regen (in historischen Daten vor 1979);-;0;4;11,7;994,9;17,1;60;21,4;15,1;-
1048;19340813;1934;08;13;-;-;-;1;0,1;nur Regen (in historischen Daten vor 1979);-;0;7;12,3;991,6;16,9;63;20;12,1;-
1048;19340814;1934;08;14;-;-;-;1;0;nur Regen (in historischen Daten vor 1979);-;0;7;13,3;991,9;14,8;78;18,3;11;-
1048;19340815;1934;08;15;-;-;-;1;4,1;nur Regen (in historischen Daten vor 1979);-;0;6;14,5;997,7;14,9;85;19,7;12,9;-
1048;19340816;1934;08;16;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;3;12,7;1001,2;16,4;68;22,6;9,5;-
1048;19340817;1934;08;17;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;5;13,9;1001,4;18,2;67;23,8;11,9;-
1048;19340818;1934;08;18;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;6;12,9;1000,4;17,1;67;22,5;11,6;-
1048;19340819;1934;08;19;-;-;-;1;0;nur Regen (in historischen Daten vor 1979);-;0;4;12,4;998,1;17,6;63;21;8,7;-
1048;19340820;1934;08;20;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;4;11,3;995,7;18,7;54;24,5;14;-
1048;19340821;1934;08;21;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;1;12,4;997;20,1;53;26,4;17;-
1048;19340822;1934;08;22;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;6;13,1;994,9;22,9;52;30,2;10,2;-
1048;19340823;1934;08;23;-;-;-;1;20,2;nur Regen (in historischen Daten vor 1979);-;0;6;16,4;993;22;65;31,2;15,7;-
1048;19340824;1934;08;24;-;-;-;1;1,8;nur Regen (in historischen Daten vor 1979);-;0;4;13,6;998,5;15,7;74;20,7;14;-
1048;19340825;1934;08;25;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;4;11,7;1000,9;15,9;68;21,9;7,8;-
1048;19340826;1934;08;26;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;2;12,1;1002;15,5;70;21,2;7;-
1048;19340827;1934;08;27;-;-;-;1;3,1;nur Regen (in historischen Daten vor 1979);-;0;7;15,2;999,1;17,5;77;21,1;13,7;-
1048;19340828;1934;08;28;-;-;-;1;0,1;nur Regen (in historischen Daten vor 1979);-;0;7;17,5;992,7;16,7;92;18,7;14,9;-
1048;19340829;1934;08;29;-;-;-;1;14,2;nur Regen (in historischen Daten vor 1979);-;0;7;16,3;989,7;19;75;24,9;14,6;-
1048;19340830;1934;08;30;-;-;-;1;11,1;nur Regen (in historischen Daten vor 1979);-;0;5;13,2;994,1;13,5;82;18,9;10,8;-
1048;19340831;1934;08;31;-;-;-;1;6;nur Regen (in historischen Daten vor 1979);-;0;5;12,4;993,8;13;81;17,4;6,7;-
1048;19340901;1934;09;01;-;-;-;1;27,7;nur Regen (in historischen Daten vor 1979);-;0;5;12;983,7;11,2;88;13;10,3;-
1048;19340902;1934;09;02;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;3;10,4;993,5;12,1;72;16,8;5,5;-
1048;19340903;1934;09;03;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;7;11,2;1000,6;15,4;66;20,2;9,2;-
1048;19340904;1934;09;04;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;6;13,7;1003,3;16,9;72;21,1;12,8;-
1048;19340905;1934;09;05;-;-;-;1;0,3;nur Regen (in historischen Daten vor 1979);-;0;5;16,1;1002,6;17,1;82;22,3;11,6;-
1048;19340906;1934;09;06;-;-;-;1;4,4;nur Regen (in historischen Daten vor 1979);-;0;7;16,3;1003,6;15,5;92;16,4;12,8;-
1048;19340907;1934;09;07;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;3;13,1;1003,8;14,6;76;20,6;11,6;-
1048;19340908;1934;09;08;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;0;12,3;1000,8;14,4;77;22,2;5,8;-
1048;19340909;1934;09;09;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;1;13,5;996,9;18,3;68;25,4;8;-
1048;19340910;1934;09;10;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;3;14,5;999,2;17,5;73;24;10,4;-
1048;19340911;1934;09;11;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;5;15,1;1004,7;17,8;76;25,3;9,3;-
1048;19340912;1934;09;12;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;3;13,7;1006,7;19,2;66;25,9;10,6;-
1048;19340913;1934;09;13;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;2;14,1;1007,3;19,4;65;25,8;10,5;-
1048;19340914;1934;09;14;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;2;12;1006,2;17,5;64;24,2;7,8;-
1048;19340915;1934;09;15;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;0;12,5;1003;17,2;67;24,1;9,6;-
1048;19340916;1934;09;16;-;-;-;1;0;nur Regen (in historischen Daten vor 1979);-;0;2;11,6;1001,2;17,9;56;24,8;11,7;-
1048;19340917;1934;09;17;-;-;-;1;0,8;nur Regen (in historischen Daten vor 1979);-;0;6;15,3;1003,6;17,5;75;23,9;10;-
1048;19340918;1934;09;18;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;2;14,8;1003;19,2;70;26,9;10;-
1048;19340919;1934;09;19;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;1;11,7;995,9;20,7;48;25,3;15;-
1048;19340920;1934;09;20;-;-;-;1;0;nur Regen (in historischen Daten vor 1979);-;0;6;12,5;994,1;16,9;65;21,6;13,4;-
1048;19340921;1934;09;21;-;-;-;1;0;nur Regen (in historischen Daten vor 1979);-;0;7;12,3;996,5;15,2;70;18,6;13,5;-
1048;19340922;1934;09;22;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;5;11,3;999,3;12,8;73;18,6;9,4;-
1048;19340923;1934;09;23;-;-;-;1;0,6;nur Regen (in historischen Daten vor 1979);-;0;5;12,1;992,6;15,5;67;20,4;8,3;-
1048;19340924;1934;09;24;-;-;-;1;0;nur Regen (in historischen Daten vor 1979);-;0;7;9,5;995,4;13,1;65;18,2;5,9;-
1048;19340925;1934;09;25;-;-;-;1;0;nur Regen (in historischen Daten vor 1979);-;0;5;10,9;997,4;12,2;71;18,1;7,8;-
1048;19340926;1934;09;26;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;1;8,9;1004;12,6;65;20;3;-
1048;19340927;1934;09;27;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;5;14,3;1005,1;18,2;70;27;8;-
1048;19340928;1934;09;28;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;4;14,9;1008,1;16,6;79;23,7;10,2;-
1048;19340929;1934;09;29;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;0;12,8;1005,8;17,1;69;26;8;-
1048;19340930;1934;09;30;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;2;13,7;1003,9;17,4;72;26,2;7,5;-
1048;19341001;1934;10;01;-;-;-;1;9,1;nur Regen (in historischen Daten vor 1979);-;0;7;15,6;1000,1;15,4;88;19,9;11,2;-
1048;19341002;1934;10;02;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;2;14,8;994,6;17;78;23,4;9,5;-
1048;19341003;1934;10;03;-;-;-;1;0;nur Regen (in historischen Daten vor 1979);-;0;7;14,9;989;16,4;81;20,1;11;-
1048;19341004;1934;10;04;-;-;-;1;11,9;nur Regen (in historischen Daten vor 1979);-;0;5;13,3;985,7;15,8;73;22,3;12,8;-
1048;19341005;1934;10;05;-;-;-;1;0,5;nur Regen (in historischen Daten vor 1979);-;0;7;11,6;991,1;13,7;73;16,4;12;-
1048;19341006;1934;10;06;-;-;-;1;1,4;nur Regen (in historischen Daten vor 1979);-;0;7;12,1;1004,7;12,3;85;13;7,6;-
1048;19341007;1934;10;07;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;1;9,3;1016,4;8,6;81;16,1;3,2;-
1048;19341008;1934;10;08;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;0;8,9;1011,4;9,9;76;18,1;1,9;-
1048;19341009;1934;10;09;-;-;-;1;0,4;nur Regen (in historischen Daten vor 1979);-;0;5;9,2;1000,4;9,9;77;18,1;2;-
1048;19341010;1934;10;10;-;-;-;1;0;nur Regen (in historischen Daten vor 1979);-;0;7;9,2;1006,7;8,2;82;11;6,5;-
1048;19341011;1934;10;11;-;-;-;1;2,7;nur Regen (in historischen Daten vor 1979);-;0;7;10,8;1004,8;11,7;77;14,8;5,6;-
1048;19341012;1934;10;12;-;-;-;1;4,7;nur Regen (in historischen Daten vor 1979);-;0;7;12,3;1002;14;78;15,7;10,3;-
1048;19341013;1934;10;13;-;-;-;1;0,3;nur Regen (in historischen Daten vor 1979);-;0;5;10,7;1001,5;11,7;75;14,8;10,2;-
1048;19341014;1934;10;14;-;-;-;1;27;nur Regen (in historischen Daten vor 1979);-;0;7;10,9;989,3;10,5;84;13,6;6,9;-
1048;19341015;1934;10;15;-;-;-;1;12,8;nur Regen (in historischen Daten vor 1979);-;0;7;7,6;974,1;6,4;76;10,5;4,8;-
1048;19341016;1934;10;16;-;-;-;1;1,3;nur Regen (in historischen Daten vor 1979);-;0;7;8,1;985,2;5,8;83;8,4;3,7;-
1048;19341017;1934;10;17;-;-;-;1;1,5;nur Regen (in historischen Daten vor 1979);-;0;8;7,5;987,2;5,7;78;7,8;2,6;-
1048;19341018;1934;10;18;-;-;-;1;0,8;nur Regen (in historischen Daten vor 1979);-;0;7;7,3;996,1;4,2;87;5,3;1,3;-
1048;19341019;1934;10;19;-;-;-;1;1,7;nur Regen (in historischen Daten vor 1979);-;0;8;9,2;996,2;9,2;79;10,1;2,1;-
1048;19341020;1934;10;20;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;6;9,5;1001,4;8;84;13,4;4,6;-
1048;19341021;1934;10;21;-;-;-;1;0;nur Regen (in historischen Daten vor 1979);-;0;8;10,9;1002,6;11,8;78;13,7;4,9;-
1048;19341022;1934;10;22;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;0;8,3;1000,1;6,2;80;12;2,4;-
1048;19341023;1934;10;23;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;5;8,7;997,9;8,6;79;12,1;0,7;-
1048;19341024;1934;10;24;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;6;10,7;1002,6;10;82;15,8;6,5;-
1048;19341025;1934;10;25;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;4;9,9;1002,3;10,2;78;13,4;3;-
1048;19341026;1934;10;26;-;-;-;1;0,1;nur Regen (in historischen Daten vor 1979);-;0;3;10;1002,2;10,4;77;14,9;7,2;-
1048;19341027;1934;10;27;-;-;-;1;0,2;nur Regen (in historischen Daten vor 1979);-;0;4;10,8;1000,3;11,7;76;16,2;8,9;-
1048;19341028;1934;10;28;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;6;9,2;995,3;12,1;65;14;9;-
1048;19341029;1934;10;29;-;-;-;1;0,2;nur Regen (in historischen Daten vor 1979);-;0;7;9,5;993,1;9,6;76;12,4;8,4;-
1048;19341030;1934;10;30;-;-;-;1;0;nur Regen (in historischen Daten vor 1979);-;0;6;7,6;992,3;7,7;71;11,7;4,5;-
1048;19341031;1934;10;31;-;-;-;1;1,6;nur Regen (in historischen Daten vor 1979);-;0;7;9,2;984,6;9,7;75;13,3;6,5;-
1048;19341101;1934;11;01;-;-;-;1;0,4;nur Regen (in historischen Daten vor 1979);-;0;6;7,2;993,2;2,5;89;9,2;-1;-
1048;19341102;1934;11;02;-;-;-;1;0,6;nur Regen (in historischen Daten vor 1979);-;0;5;5,9;998,2;3,9;69;6;-1,2;-
1048;19341103;1934;11;03;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;3;5,5;1005,5;0,7;77;6,3;-2,4;-
1048;19341104;1934;11;04;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;3;5,5;1000,9;4,4;64;7,1;-4,3;-
1048;19341105;1934;11;05;-;-;-;1;0;nur Regen (in historischen Daten vor 1979);-;0;3;7,9;989,5;6,5;80;7,3;3,7;-
1048;19341106;1934;11;06;-;-;-;1;2;nur Regen (in historischen Daten vor 1979);-;0;6;9,9;982,2;12;70;16,3;6,5;-
1048;19341107;1934;11;07;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;6;9,1;982,7;9,5;72;13,3;8,1;-
1048;19341108;1934;11;08;-;-;-;1;42,2;nur Regen (in historischen Daten vor 1979);-;0;8;8,1;987,2;4,7;94;8,7;0,4;-
1048;19341109;1934;11;09;-;-;-;1;0,4;nur Regen (in historischen Daten vor 1979);-;0;5;7,2;991,4;3,7;83;7,9;0,5;-
1048;19341110;1934;11;10;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;3;7,2;988,6;5,4;78;6,1;0,5;-
1048;19341111;1934;11;11;-;-;-;1;0;nur Regen (in historischen Daten vor 1979);-;0;7;8,4;983,4;7,9;75;11,1;5,2;-
1048;19341112;1934;11;12;-;-;-;1;15,6;nur Regen (in historischen Daten vor 1979);-;0;5;8,3;982,5;4,8;90;7,3;3,3;-
1048;19341113;1934;11;13;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;1;7,2;984,2;3;86;8,3;-2,5;-
1048;19341114;1934;11;14;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;4;7,2;990,7;5,2;83;7,2;-0,1;-
1048;19341115;1934;11;15;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;5;8,8;990,4;8,4;81;12,8;-0,5;-
1048;19341116;1934;11;16;-;-;-;1;1,6;nur Regen (in historischen Daten vor 1979);-;0;8;8,9;996,6;5,6;97;10,1;4,6;-
1048;19341117;1934;11;17;-;-;-;1;34,4;nur Regen (in historischen Daten vor 1979);-;0;8;9,1;989;6,1;94;6,5;4,5;-
1048;19341118;1934;11;18;-;-;-;1;0,7;nur Regen (in historischen Daten vor 1979);-;0;8;8,8;1000,2;5,8;90;6,8;4,6;-
1048;19341119;1934;11;19;-;-;-;1;1,5;nur Regen (in historischen Daten vor 1979);-;0;7;7,6;1003,4;4;89;5,3;2,4;-
1048;19341120;1934;11;20;-;-;-;1;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;-;0;6;5,9;1010,6;0,8;87;4;-1,4;-
1048;19341121;1934;11;21;-;-;-;1;0;nur Regen (in historischen Daten vor 1979);-;0;8;5,3;1013,4;-1,2;94;0,1;-2,3;-
1048;19341122;1934;11;22;-;-;-;1;0,9;nur Regen (in historischen Daten vor 1979);-;0;8;6,9;1011,4;3,3;88;4,2;-2,5;-
1048;19341123;1934;11;23;-;-;-;1;2,2;nur Regen (in historischen Daten vor 1979);-;0;7;7,9;1006,3;5,9;81;6,8;3,4;-
1048;19341124;1934;11;24;-;-;-;1;1,1;nur Regen (in historischen Daten vor 1979);-;0;8;7,5;1012,8;3,5;91;5,9;1,5;-
1048;19341125;1934;11;25;-;-;-;1;1,3;nur Regen (in historischen Daten vor 1979);-;0;8;7,6;1015,6;4,8;85;5,6;2,4;-
